חותמת זמן	שם ההשתלמות 	1. מה היא שביעות רצונך הכללית מהכשרה/העשרה ?	2. באיזה מידה הרגשת חופשי לשאול את המרצים שאלות ?	3.   באיזה מידה הרגשת שהכשרה/העשרה תרמה לך ?	4. באיזה מידה הייתה הלימה בין תכני ההרצאה והנושאים שעניינוו אותך?	5. באיזה מידה ההכשרה/העשרה חידשה או נתנה לך מידע חדש ?	6. באיזו מידה הכשרה/העשרה נתנה לך כלים יישומיים לשימוש יומיומי?	7. האם אתה  מתכוון ליישמם בעבודתך ?	8. ציין אילו שינויים בשדה הקליני/במקום עבודתך את/ה תנקוט בעקבות הכשרה/העשרה?  פרט:	9. לסיכום נשמח לשמוע על החוויה שלך- מה עבד טוב ומה היית מציע/ה לשפר ?  פרט:	תודה על שיתוף הפעולה!
12/04/2026 16:39:09	ניהול מניעת זיהומים	5	5	5	5	5	5	5	בעקבות ההכשרה אקפיד יותר על ניהול מניעת זיהומים שיפור תיעוד ומעקב אחר מטופלים 	ההכשרה הייתה מקצועית ומעשירה מאוד התכנים היו ברורים ורלוונטיים לעבודה היומיומית ממליצה להמשיך בהכשרות דומות 	
12/04/2026 16:39:10	ניהול מניעת זיהומים	5	5	5	5	5	5	5	אני אשתדל לעבוד בזהירות ומקצועיות יותר לאח הקורס הזה כי עכשיו אני מודעת לשלוט על התפשטות הזיהומים במחלקות ובין הדיירים בב"ח 	הכל היה מסודר ומובן המרצים היו מפרטים את כל החומר ומעבירים אותו בצורה קלה להבין אני ממש מרוצה מהכול ולדעתי אין צורך לשיפור אלא להמשיך בקורסים האלה 	
12/04/2026 16:39:54	ניהול מניעת זיהומים	5	5	5	4	4	5	5	הקורס תרם רבות המידה שימושית מאוד .	הקורס היה  מאוד מוצלח	
28/04/2026 13:30:23	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	4	5	4	4	3	3	5	עידוד צוות על קבלת חיסונים ומתן הסבר מלא 	אשמח להוסיף תבנית של עבודה ורישומים . כח זה נחשב לחדש בהרבה מקומות עבודה 	תודה 
28/04/2026 13:36:01	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	5	5	5	5	5	5	5		מרצה מעולה! מקצועי מאוד! סבלני, פתוח לשאלות. ברצון רב נותן תשובות והסברים, הכל ברור וענייני! 	
28/04/2026 13:36:36	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	5	5	4	5	4	5	5		המון תודות למארגני הקורס 	
28/04/2026 13:39:22	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	5	5	5	5	4	4	5	בהעלאת המודעות בקרב  עובדי בית החולים		תודה על ל ידה מעניינת
28/04/2026 14:54:33	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	5	5	5	5	4	4	4	מיפוי חיסוני צוות עדכון ההנחה מדרישות משה"ב הדרכת הצוות הסיעודי וגיוסו בנושא	המרצה העביר את החומר בשלווה.. עם ידע עשיר וברור היה שכוונתו להעשיר את המשתתפים.. שאפו גדול שליחת המצגת / החומר הנלמד לפני יום הלימודים במטרה להיערך ולרשום הערות על אותו חומר. 	אשמח להשתתף ולשתף את הצוות שלי במידה ויהיו עוד קורסים להעשרה ולמידה
28/04/2026 15:41:04	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	5	5	3	4	3	5	5	הדרכה צוות בנושאי חיסונים	המרצה היה מצוין ויש לא ידע מועיל בנושא שלו	
28/04/2026 17:30:34	קורס תורת החיסונים ובריאות העובד/נאמן חיסונים	4	5	4	5	5	4	4	לקבוע תהליך קליטה מסודר לעובדים חדשים בקשר לחיסונים והשלמתם לפני התחלת עבודה 	השיפור נעשה במהלך הקורס ,אשר נשלחה לנו מצגת לפני הנרצאה  הקלטת השיעןורים התוקף הוארך לחודש  מקווה שימשיך כך 	 תודה רבה 
29/04/2026 14:19:16	קורס טיפול פליאטיבי	5	4	4	3	5	4	5	התחלנו להגיר דירים במוסד 	מאוד מעניין	
29/04/2026 14:22:19	קורס טיפול פליאטיבי	5	3	5	5	4	4	5	התמקדות לא רק בהקלה על סימפטומים פיזיים אלא גם בהיבטים של כבוד, בחירה, שגרה משמעותית והנאה יומיומית של הדיירים.	החוויה שלי מהקורס הייתה משמעותית ומעשירה מאוד, גם ברמה המקצועית וגם ברמה האישית. הקורס חידד עבורי את החשיבות של ראייה רחבה ושלמה של הדייר  לא רק דרך המחלה, אלא דרך האדם, הרצונות שלו והאיכות חיים שלו. הייתי שמחה לעוד תרגול של מצבים מהשטח (סימולציות או מקרים אמיתיים), במיוחד סביב שיחות מורכבות עם משפחות. בנוסף, היה מועיל להעמיק יותר בכלים מעשיים להתמודדות רגשית של הצוות עצמו, כי העבודה בתחום הפליאטיבי מלווה לא פעם בעומס רגשי.	
29/04/2026 14:34:17	קורס טיפול פליאטיבי	5	5	5	5	5	5	5	יידע ומקצועיות	הקורס היה מהמם המרצים מקסימים ,טרם לי הרבה ידע וכלים בשטח	תודה רבה לכם על הכל
29/04/2026 14:38:12	קורס טיפול פליאטיבי	4	5	4	4	4	4	4			
29/04/2026 15:18:08	קורס טיפול פליאטיבי	5	5	4	4	5	5	5	הקורס הפליאטיבי היה חוויה מעשירה מאוד. למדתי על גישות חדשות לטיפול בחולים במצבים סופניים, וכן על חשיבות התמיכה במשפחותיהם.   שינויים שאני מתכוון/ת לנקוט בעקבות הכשרה זו:  1. שיפור התקשורת עם החולים ובני משפחותיהם: אני מתכוון ליישם את הכלים שלמדתי כדי לשפר את השיח סביב טיפול פליאטיבי, כך שהחולימטופלים ירגישו יותר נוח לבטא את חששותיהם ורצונותיהם.  2. הכנסת שיטות טיפול חדשות: אשתדל לשלב טכניקות חדשות כמו טיפול בכאב בעזרת שיטות הוליסטיות, כגון מדיטציה או טיפול באומנויות.  3. הדרכה לצוות: אני מתכנן לערוך סדנאות לצוות שלי כדי לשתף את הידע והמיומנויות שרכשתי, ובכך לשפר את הטיפול הכללי במטופלים שלנו.  4. שיפור ההכנה למעברים: אעבוד על יצירת תהליכים ברורים יותר למעבר בין טיפול אקוטי לפליאטיבי, כדי להבטיח שמטופים יקבלו את התמיכה הנדרשת בזמן.	סיכום חוויה מהקורס הפליאטיבי:  החוויה שלי מהקורס הייתה מאוד חיובית ומעשירה.   מה עבד טוב:  1. המרצים והמקצועיות: המרצים היו מקצועיים ומנוסים, והצליחו להעביר את החומר בצורה ברורה ומעניינת. השילוב של תיאוריה עם דוגמאות מעשיות היה מועיל מאוד.  2. הדיונים הקבוצתיים: הדיונים עם שאר המשתתפים אפשרו לי ללמוד מניסיונם ולראות זוויות ראייה שונות על טיפול פליאטיבי.  3. החומרים הלימודיים: החומרים שהועברו היו עדכניים ורלוונטיים, מה שסייע לי להבין את ההתפתחויות האחרונות בתחום.  מה הייתי מציע לשפר:  1. זמן נוסף לתרגולים מעשיים: הייתי מציע להוסיף יותר סדנאות מעשיות, שבהן נוכל לתרגל את הכלים שלמדנו. זה יכול לעזור להטמיע את הידע בצורה טובה יותר.  2. הרחבת הנושא של תמיכה נפשית: הייתי רוצה לראות יותר דגש על נושא התמיכה הנפשית לחולים ובני משפחותיהם, כולל טכניקות ספציפיות למתן תמיכה רגשית.  3. שיפור הלוגיסטיקה: היו כמה בעיות בלוחות הזמנים ובחלוקת הזמן בין הנושאים. הייתי מציע לתכנן את הלו"ז בצורה מסודרת יותר כדי למנוע חפיפות ולוודא שכל הנושאים מקבלים את תשומת הלב הראויה.	תודה על קורס
29/04/2026 16:07:14	קורס טיפול פליאטיבי	4	5	4	3	5	4	5	חשיבות עבודת צוות בטיפול	יותר קורס שמופרד לסקטורים השונים-עוס בנפרד מאחיות	
29/04/2026 16:11:01	קורס טיפול פליאטיבי	5	5	5	5	5	5	3			
29/04/2026 16:11:59	קורס טיפול פליאטיבי	5	5	5	5	5	4	4	זכויות 	לדעתי הכל היה ברור וברמה גבוה 	
29/04/2026 16:21:39	קורס טיפול פליאטיבי	5	5	5	5	5	5	5	התחייבות יותר למצבי סוף חיים וטיפול מקצועי ותואם למצב המטופל	זה כבר קורס שלישי דרך העמותה ומאוד מרוצה מצוות המרצים והחומר שאנחנו לומדים לוקחים איתנו לניסיון העבודה,תודה לכם	
29/04/2026 16:41:29	קורס טיפול פליאטיבי	3	4	3	3	3	3	4			
29/04/2026 17:01:08	קורס טיפול פליאטיבי	4	4	5	5	5	5	3	לישם את הכלים החדשים שלמדתי אותם 	היה קורס מעניין מאוד ויש בוא המון מה אפשר ללמוד ולראיה נאותה	תודה לכם 
29/04/2026 17:05:07	קורס טיפול פליאטיבי	5	5	5	4	4	4	4	מתעניין בתחום הרפואה הפליאטיבית לשלב בו אצא לפנסיה. בהחלט יצא לי לראות ולהבין יותר בתחום. 	היה מעניין ומגוון. המרצים בהחלט הראו עניין וידע רב בנושאים שהועברו. 	
29/04/2026 18:00:04	קורס טיפול פליאטיבי	5	5	5	5	5	5	5	טיפול בקשישים , ועזרה בטיפול פליאטיבי		
29/04/2026 18:10:24	קורס טיפול פליאטיבי	4	4	5	3	4	4	5	 הקורס נראה לי מיועד בעיקר לרופאים ולהצוות של אחים/ ואחיות פחות לעובדים סוציאליים 		
29/04/2026 18:40:32	קורס טיפול פליאטיבי	4	4	4	4	4	3	3			תודה
29/04/2026 18:40:40	קורס טיפול פליאטיבי	4	4	4	4	5	4	4			
29/04/2026 20:36:05	קורס טיפול פליאטיבי	3	5	3	3	4	4	5	הובלת התפיסה הטיפולית לטיפול פליאטיבי באמצעות העבודה השוטפת והדרכות צוותים.	הייתי מצפה ליותר תכנים הקשורים לעבודת העובד סוציאלי בהקשר לטיפול פחיאטיבי ולאתגרים שהוא עלול להיקלע להם ברמה רגשית ורמה מקצועית בעיקר בשיח מול מטופל ומשפחתו. רוב התכנים היו מעולם הרפואה והסיעוד	
29/04/2026 21:33:52	קורס טיפול פליאטיבי	5	4	5	5	4	4	5	העברה ושיתוף הידע  לקולגות למקצוע	למדתי לא מעט תכנים חדשים. קורס מבורך	תודה רבה לכולכם. 
04/05/2026 22:31:48	קורס טיפול פליאטיבי	5	5	5	5	5	5	5	נושא הכאב הדרכי טיפול	הקורס נגע בכל מה שקשור לחולה הפליאטיבי 	תודה
05/05/2026 16:53:47	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5	בעקבות ההכשרה אני מתכוון ליישם את הידע שרכשתי בעבודה היומיומית, לשפר את איכות הטיפול ולעבוד בצורה מקצועית ויעילה יותר	ההכשרה הייתה מעניינת, מקצועית ומעשירה מאוד. קיבלתי כלים חשובים לעבודה, וההרצאות הועברו בצורה ברורה ונעימה. תודה רבה על ההשקעה	תודה על שיתוף הפעולה של צוות רב מקצועי 
05/05/2026 16:57:38	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5	בעקבות ההכשרה איישם גישה מקצועית ומעודכנת יותר בטיפול במטופלים, תוך שיפור תהליכי הערכה, זיהוי מוקדם של מצבים רפואיים ושיתוף פעולה יעיל עם הצוות הרב-מקצועי. בנוסף, אשים דגש על תקשורת מיטבית עם המטופלים ובני משפחותיהם ומתן טיפול מותאם אישית.	החוויה שלי הייתה משמעותית ומלמדת מאוד. רכשתי ניסיון מקצועי, חיזקתי את הביטחון העצמי שלי בעבודה, ולמדתי להתמודד עם מצבים מורכבים. הייתי מציעה להמשיך להשקיע בהדרכה וליווי לצוות החדש כדי להקל על ההשתלבות	תודה רבה על ההזדמנות, על הליווי ועל שיתוף הפעולה לאורך התקופה.  
05/05/2026 17:09:02	עדכון ידע בגריאטריה	5	5	5	5	3	5	5	הוסיף לי ידעה וחידושים בנושא דמנציה	הכל מצויין רק חשוב עמידה בזמנים 	תודה נפגש בקור הבא 
05/05/2026 17:11:51	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	4	5	5	שיפור תהליכי הערכה ומעקב אחר מטופלים, שימוש בגישות טיפול עדכניות מבוססות ראיות, חיזוק התקשורת עם המטופלים ובני משפחותיהם, ושיתוף ידע עם צוות רב-מקצועי לשיפור איכות הטיפול.	בסיכום, החוויה שלי מהקורס הייתה מאוד חיובית. התכנים היו מעניינים ורלוונטיים, ההעברה הייתה ברורה, והאווירה הייתה נעימה ותומכת בלמידה. הרגשתי שהקורס תרם לי והעשיר את הידע המקצועי שלי. באופן כללי, הכול היה טוב ומספק ולא הרגשתי צורך בשינויים.	
05/05/2026 17:58:03	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5			
05/05/2026 18:02:04	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5	כבר ביצעתי ישיבות צוות במחלקתי והעברתי את החומר המעניין הזה	מרצות ומרצים ברמה גבוהה מאד . ענייני מאד	
05/05/2026 18:03:49	ארגז כלים בדמנציה לצוות רב מקצועי	4	5	5	4	4	4	4			
05/05/2026 18:10:22	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5			
05/05/2026 18:11:14	ארגז כלים בדמנציה לצוות רב מקצועי	4	5	5	5	5	5	5	מתחילים הדרכות לצוות	הכל טוב  הרצאות עברו כמו שצריך 	
05/05/2026 18:12:17	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5	למדתי הרבה דברים חדשים	אין מה חשפר	
05/05/2026 18:13:03	ארגז כלים בדמנציה לצוות רב מקצועי	5	5	5	5	5	5	5	נאמן דימנציה 	שיפור ידע 	תודה רבה על הכל 
05/05/2026 18:18:39	קורס בטיחות הטיפול וניהול סיכונים	5	5	5	5	5	5	5	פרוייקט בשבריריות ופרוייקט בפצעי לחץ	תודה רבה על ההדרכה המעשירה והמרתקת. מאיה שקולניק - גזית העבירה את התוכן בצורה מקצועית, ברורה וסבלנית מאוד והצליחה ליצור עניין והקשבה לאורך כל המפגש. למדנו רבות ויצאנו עם תחושת ערך אמיתי וטעם של עוד. תודה רבה!	תודה רבה
